"adjudicated_sample_id","adjudicated_measurement_id","source_branch","source_file","source_sheet","source_sheet_rows","sample_id_raw","sample_id_base","ring","feather_type_raw","feather_type","is_repeat_assay","isotope","raw_value","value","amount_mg","cn_mass_ratio","sex","tag_id_adjusted","tag_id_raw_examples","status","status_bin","migratory_status_comment","longitude_capture","latitude_capture","status_known","source_phenotype_row_ids","source_phenotype_row_count","sample_identifier_examples","source_measurement_ids","n_raw_measurements_collapsed","adjudication_method","assay_qc_action","assay_qc_reason","assay_qc_evidence_source","assay_qc_decision_ids","assay_qc_manual_review_pending","assay_qc_manual_review_reason","assay_qc_manual_review_notes"
"live_assay_0112","live_assay_0112::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","123","CP19346_2024-10-02_primary feather","CP19346_2024-10-02_primary feather","CP19346","primary","Primary",FALSE,"normalised_d13c",-21.4089644128114,-21.4089644128114,0.212,3.43371488382347,"M","266459","266459","resident","resident","PTT revealed that the bird remained at Lake Ellesmere / Kaitorete Spit the full year",172.431853,-43.845691,TRUE,"live_pheno_081|live_pheno_103",2,"CP19346_2024-10-02","live_measurement_0224",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0113","live_assay_0113::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","124","CP19350_2024-09-30_breast feather","CP19350_2024-09-30_breast feather","CP19350","breast","Breast",FALSE,"normalised_d15n",10.2356874401532,10.2356874401532,0.243,3.36637403590901,"F","266387","266387","SI migrant","migrant","PTT revealed that the bird left the breeding grounds at Birdlings Flat in early May and went to the agricultural fields near the Rakaia River where it stayed until late July, when it returned to Birdling's Flat",172.591216,-43.832075,TRUE,"live_pheno_056|live_pheno_066",2,"CP19350_2024-09-30","live_measurement_0225",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0113","live_assay_0113::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","124","CP19350_2024-09-30_breast feather","CP19350_2024-09-30_breast feather","CP19350","breast","Breast",FALSE,"normalised_d13c",-22.9932864768683,-22.9932864768683,0.243,3.36637403590901,"F","266387","266387","SI migrant","migrant","PTT revealed that the bird left the breeding grounds at Birdlings Flat in early May and went to the agricultural fields near the Rakaia River where it stayed until late July, when it returned to Birdling's Flat",172.591216,-43.832075,TRUE,"live_pheno_056|live_pheno_066",2,"CP19350_2024-09-30","live_measurement_0226",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0116","live_assay_0116::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","127","CP19360_2024-10-04_breast feather","CP19360_2024-10-04_breast feather","CP19360","breast","Breast",FALSE,"normalised_d15n",9.64897104177514,9.64897104177514,0.234,3.4836008419276,"F","266403","266403","SI migrant","migrant","PTT revealed that the bird left the breeding grounds at Porter's Beach shortly after deployment, when it jumped between to the Wainui Inlet and Motueka Spit and the Motueka River Mouth",173.030661,-41.11765,TRUE,"live_pheno_057|live_pheno_067",2,"CP19360_2024-10-04","live_measurement_0231",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0116","live_assay_0116::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","127","CP19360_2024-10-04_breast feather","CP19360_2024-10-04_breast feather","CP19360","breast","Breast",FALSE,"normalised_d13c",-15.6494167356104,-15.6494167356104,0.234,3.4836008419276,"F","266403","266403","SI migrant","migrant","PTT revealed that the bird left the breeding grounds at Porter's Beach shortly after deployment, when it jumped between to the Wainui Inlet and Motueka Spit and the Motueka River Mouth",173.030661,-41.11765,TRUE,"live_pheno_057|live_pheno_067",2,"CP19360_2024-10-04","live_measurement_0232",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0117","live_assay_0117::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","128","CP19360_2024-10-04_primary feather","CP19360_2024-10-04_primary feather","CP19360","primary","Primary",FALSE,"normalised_d15n",8.99088025870186,8.99088025870186,0.239,3.39460799643214,"F","266403","266403","SI migrant","migrant","PTT revealed that the bird left the breeding grounds at Porter's Beach shortly after deployment, when it jumped between to the Wainui Inlet and Motueka Spit and the Motueka River Mouth",173.030661,-41.11765,TRUE,"live_pheno_057|live_pheno_067",2,"CP19360_2024-10-04","live_measurement_0233",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0117","live_assay_0117::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","128","CP19360_2024-10-04_primary feather","CP19360_2024-10-04_primary feather","CP19360","primary","Primary",FALSE,"normalised_d13c",-12.5071712878275,-12.5071712878275,0.239,3.39460799643214,"F","266403","266403","SI migrant","migrant","PTT revealed that the bird left the breeding grounds at Porter's Beach shortly after deployment, when it jumped between to the Wainui Inlet and Motueka Spit and the Motueka River Mouth",173.030661,-41.11765,TRUE,"live_pheno_057|live_pheno_067",2,"CP19360_2024-10-04","live_measurement_0234",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0118","live_assay_0118::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","129","CP19361_2024-10-04_breast feather","CP19361_2024-10-04_breast feather","CP19361","breast","Breast",FALSE,"normalised_d15n",13.103579897515,13.103579897515,0.232,3.54154995621103,"M","266469","266469","resident","resident","PTT revealed that the bird remained at Motueka Spit the full year",173.033468,-41.123473,TRUE,"live_pheno_082|live_pheno_104",2,"CP19361_2024-10-04","live_measurement_0235",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0118","live_assay_0118::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","129","CP19361_2024-10-04_breast feather","CP19361_2024-10-04_breast feather","CP19361","breast","Breast",FALSE,"normalised_d13c",-13.9185362373694,-13.9185362373694,0.232,3.54154995621103,"M","266469","266469","resident","resident","PTT revealed that the bird remained at Motueka Spit the full year",173.033468,-41.123473,TRUE,"live_pheno_082|live_pheno_104",2,"CP19361_2024-10-04","live_measurement_0236",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0119","live_assay_0119::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","130","CP19361_2024-10-04_primary feather","CP19361_2024-10-04_primary feather","CP19361","primary","Primary",FALSE,"normalised_d15n",12.068069487138,12.068069487138,0.278,4.692646616758,"M","266469","266469","resident","resident","PTT revealed that the bird remained at Motueka Spit the full year",173.033468,-41.123473,TRUE,"live_pheno_082|live_pheno_104",2,"CP19361_2024-10-04","live_measurement_0237",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0119","live_assay_0119::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","130","CP19361_2024-10-04_primary feather","CP19361_2024-10-04_primary feather","CP19361","primary","Primary",FALSE,"normalised_d13c",-18.6217265975006,-18.6217265975006,0.278,4.692646616758,"M","266469","266469","resident","resident","PTT revealed that the bird remained at Motueka Spit the full year",173.033468,-41.123473,TRUE,"live_pheno_082|live_pheno_104",2,"CP19361_2024-10-04","live_measurement_0238",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0120","live_assay_0120::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","131","CP19366_2024-10-10_breast feather","CP19366_2024-10-10_breast feather","CP19366","breast","Breast",FALSE,"normalised_d15n",10.7163868306164,10.7163868306164,0.281,3.46833144840813,"F","266429","266429","AU migrant","migrant","PTT revealed this bird leaving Tasman Valley to stage at the Waitaki River gorge (Central Otago) for several weeks in early March before migrating to the Aire River Mouth (Victoria) for a week then moving to the mud flats near Robbins Island (Tasmania) where it stayed from early April to early October",170.144062,-43.736643,TRUE,"live_pheno_016|live_pheno_033",2,"CP19366_2024-10-10","live_measurement_0239",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0120","live_assay_0120::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","131","CP19366_2024-10-10_breast feather","CP19366_2024-10-10_breast feather","CP19366","breast","Breast",FALSE,"normalised_d13c",-13.6699580427845,-13.6699580427845,0.281,3.46833144840813,"F","266429","266429","AU migrant","migrant","PTT revealed this bird leaving Tasman Valley to stage at the Waitaki River gorge (Central Otago) for several weeks in early March before migrating to the Aire River Mouth (Victoria) for a week then moving to the mud flats near Robbins Island (Tasmania) where it stayed from early April to early October",170.144062,-43.736643,TRUE,"live_pheno_016|live_pheno_033",2,"CP19366_2024-10-10","live_measurement_0240",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0121","live_assay_0121::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","132","CP19366_2024-10-10_primary feather","CP19366_2024-10-10_primary feather","CP19366","primary","Primary",FALSE,"normalised_d15n",2.68630472223335,2.68630472223335,0.22,3.52449688381776,"F","266429","266429","AU migrant","migrant","PTT revealed this bird leaving Tasman Valley to stage at the Waitaki River gorge (Central Otago) for several weeks in early March before migrating to the Aire River Mouth (Victoria) for a week then moving to the mud flats near Robbins Island (Tasmania) where it stayed from early April to early October",170.144062,-43.736643,TRUE,"live_pheno_016|live_pheno_033",2,"CP19366_2024-10-10","live_measurement_0241",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0121","live_assay_0121::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","132","CP19366_2024-10-10_primary feather","CP19366_2024-10-10_primary feather","CP19366","primary","Primary",FALSE,"normalised_d13c",-24.0318183429855,-24.0318183429855,0.22,3.52449688381776,"F","266429","266429","AU migrant","migrant","PTT revealed this bird leaving Tasman Valley to stage at the Waitaki River gorge (Central Otago) for several weeks in early March before migrating to the Aire River Mouth (Victoria) for a week then moving to the mud flats near Robbins Island (Tasmania) where it stayed from early April to early October",170.144062,-43.736643,TRUE,"live_pheno_016|live_pheno_033",2,"CP19366_2024-10-10","live_measurement_0242",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0122","live_assay_0122::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","133","CP19368_2024-10-11_breast feather","CP19368_2024-10-11_breast feather","CP19368","breast","Breast",FALSE,"normalised_d15n",11.5187906958187,11.5187906958187,0.2,3.40778470950065,"M","266379","266379","AU migrant","migrant","PTT revealed this bird leaving Tasman Valley in mid-March, but bailing and returning to the South Island and staging at the intersection of the Maraura and Waikaia Rivers for 2 weeks. Then it tried again to migrate but bailed and returned to the same staging spot for 2 weeks. 3rd attempt succefully landed at the beaches near Piccaninny Creek Mouth (Tasmania)",173.0307,-41.11812,TRUE,"live_pheno_017|live_pheno_034",2,"CP19368_2024-10-11","live_measurement_0243",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0122","live_assay_0122::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","133","CP19368_2024-10-11_breast feather","CP19368_2024-10-11_breast feather","CP19368","breast","Breast",FALSE,"normalised_d13c",-23.9349596678529,-23.9349596678529,0.2,3.40778470950065,"M","266379","266379","AU migrant","migrant","PTT revealed this bird leaving Tasman Valley in mid-March, but bailing and returning to the South Island and staging at the intersection of the Maraura and Waikaia Rivers for 2 weeks. Then it tried again to migrate but bailed and returned to the same staging spot for 2 weeks. 3rd attempt succefully landed at the beaches near Piccaninny Creek Mouth (Tasmania)",173.0307,-41.11812,TRUE,"live_pheno_017|live_pheno_034",2,"CP19368_2024-10-11","live_measurement_0244",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0123","live_assay_0123::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","134","CP19368_2024-10-11_primary feather","CP19368_2024-10-11_primary feather","CP19368","primary","Primary",FALSE,"normalised_d15n",3.42735373623361,3.42735373623361,0.211,3.42519858227264,"M","266379","266379","AU migrant","migrant","PTT revealed this bird leaving Tasman Valley in mid-March, but bailing and returning to the South Island and staging at the intersection of the Maraura and Waikaia Rivers for 2 weeks. Then it tried again to migrate but bailed and returned to the same staging spot for 2 weeks. 3rd attempt succefully landed at the beaches near Piccaninny Creek Mouth (Tasmania)",173.0307,-41.11812,TRUE,"live_pheno_017|live_pheno_034",2,"CP19368_2024-10-11","live_measurement_0245",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0123","live_assay_0123::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","134","CP19368_2024-10-11_primary feather","CP19368_2024-10-11_primary feather","CP19368","primary","Primary",FALSE,"normalised_d13c",-23.7243402461414,-23.7243402461414,0.211,3.42519858227264,"M","266379","266379","AU migrant","migrant","PTT revealed this bird leaving Tasman Valley in mid-March, but bailing and returning to the South Island and staging at the intersection of the Maraura and Waikaia Rivers for 2 weeks. Then it tried again to migrate but bailed and returned to the same staging spot for 2 weeks. 3rd attempt succefully landed at the beaches near Piccaninny Creek Mouth (Tasmania)",173.0307,-41.11812,TRUE,"live_pheno_017|live_pheno_034",2,"CP19368_2024-10-11","live_measurement_0246",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0124","live_assay_0124::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","135","CP19371_2024-10-05_breast feather","CP19371_2024-10-05_breast feather","CP19371","breast","Breast",FALSE,"normalised_d15n",13.4932655104738,13.4932655104738,0.232,3.45467873997142,"F","266432","266432","resident","resident","PTT revealed that the bird remained at Motueka Spit the full year",173.031797,-41.120263,TRUE,"live_pheno_083|live_pheno_105",2,"CP19371_2024-10-05","live_measurement_0247",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0124","live_assay_0124::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","135","CP19371_2024-10-05_breast feather","CP19371_2024-10-05_breast feather","CP19371","breast","Breast",FALSE,"normalised_d13c",-12.4035084505378,-12.4035084505378,0.232,3.45467873997142,"F","266432","266432","resident","resident","PTT revealed that the bird remained at Motueka Spit the full year",173.031797,-41.120263,TRUE,"live_pheno_083|live_pheno_105",2,"CP19371_2024-10-05","live_measurement_0248",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0125","live_assay_0125::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","136","CP19371_2024-10-05_primary feather","CP19371_2024-10-05_primary feather","CP19371","primary","Primary",FALSE,"normalised_d15n",11.6060664076581,11.6060664076581,0.197,3.63917272270048,"F","266432","266432","resident","resident","PTT revealed that the bird remained at Motueka Spit the full year",173.031797,-41.120263,TRUE,"live_pheno_083|live_pheno_105",2,"CP19371_2024-10-05","live_measurement_0249",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0125","live_assay_0125::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","136","CP19371_2024-10-05_primary feather","CP19371_2024-10-05_primary feather","CP19371","primary","Primary",FALSE,"normalised_d13c",-18.2752292873183,-18.2752292873183,0.197,3.63917272270048,"F","266432","266432","resident","resident","PTT revealed that the bird remained at Motueka Spit the full year",173.031797,-41.120263,TRUE,"live_pheno_083|live_pheno_105",2,"CP19371_2024-10-05","live_measurement_0250",1,"raw_assay","keep",,,,FALSE,,
